GID_2,id,province,district,trend400_ln_y1990,trend400_ln_y1991,trend400_ln_y1992,trend400_ln_y1993,trend400_ln_y1994,trend400_ln_y1995,trend400_ln_y1996,trend400_ln_y1997,trend400_ln_y1998,trend400_ln_y1999,trend400_ln_y2000,trend400_ln_y2001,trend400_ln_y2002,trend400_ln_y2003,trend400_ln_y2004,trend400_ln_y2005,trend400_ln_y2006,trend400_ln_y2007,trend400_ln_y2008,trend400_ln_y2009,trend400_ln_y2010,trend400_ln_y2011,trend400_ln_y2012,trend400_ln_y2013,trend400_ln_y2014,trend400_ln_y2015,trend400_ln_y2016,trend400_ln_y2017,trend400_ln_y2018,trend400_ln_y2019,trend400_ln_y2020,trend400_ln_y2021,trend400_ln_y2022
KHM.7.6_2,182,Kâmpôt,KampongTrach,6.5803766,6.6054974,6.6305695,6.6555037,6.6801901,6.7056499,6.7327085,6.7619557,6.7939248,6.828896,6.8667645,6.9073777,6.9506693,6.9965353,7.0448723,7.0954118,7.1477785,7.201673,7.256803,7.3128734,7.3694897,7.4260478,7.4815593,7.5352945,7.5868893,7.6361489,7.6831307,7.7280073,7.7711821,7.8128667,7.8535805,7.8937802,7.933672
KHM.7.7_2,183,Kâmpôt,Kampot,6.8399982,6.8633404,6.886724,6.9102426,6.9340458,6.9594831,6.9878078,7.0198951,7.0565643,7.0984454,7.1456299,7.1978412,7.2544866,7.3146958,7.3774672,7.4417863,7.5066404,7.5708532,7.6333566,7.6932459,7.7499447,7.8030472,7.8522682,7.8974624,7.9385691,7.975791,8.0094862,8.0402346,8.0688152,8.0959005,8.1221552,8.1481619,8.1741924
KHM.7.8_2,184,Kâmpôt,TuekChhou,6.6487064,6.6850219,6.721386,6.7578745,6.7945609,6.8326788,6.8732409,6.9170413,6.9643793,7.0149078,7.0679803,7.122838,7.1787953,7.2352309,7.2915621,7.3472595,7.4018774,7.4549475,7.506268,7.5559635,7.6045132,7.6523666,7.6998,7.7469316,7.7938523,7.8406382,7.8872113,7.9333653,7.978961,8.024188,8.0692034,8.1142101,8.1591835
KHM.8.10_2,185,Kândal,S'ang,7.0961189,7.1078277,7.1196408,7.1318102,7.1447864,7.160172,7.1795645,7.2040715,7.2341948,7.270205,7.3121018,7.3595772,7.4120789,7.4685206,7.5279002,7.589056,7.6506853,7.7118096,7.7716389,7.8299441,7.887032,7.9433646,7.9993401,8.0552397,8.1112108,8.1673355,8.2234993,8.2793884,8.3347588,8.3892794,8.4428587,8.4957972,8.5485001
KHM.8.11_2,186,Kândal,TaKhmau,8.1502457,8.1829748,8.2157059,8.2484293,8.2811069,8.3146763,8.3498478,8.3871908,8.4271212,8.4698162,8.5151625,8.5628662,8.6125107,8.6635885,8.7154789,8.7674398,8.8186731,8.8684654,8.9162674,8.9617529,9.0048265,9.0454941,9.0838881,9.1202106,9.1547117,9.1875257,9.2187223,9.2483606,9.276576,9.303628,9.3298311,9.3555965,9.381217
KHM.8.1_2,187,Kândal,AngkSnuol,6.6124253,6.6655712,6.7188883,6.7726202,6.8271823,6.883996,6.9443164,7.0092826,7.0798759,7.1567125,7.2400894,7.330122,7.4267035,7.5293627,7.6372328,7.7488737,7.8620863,7.974226,8.0830688,8.1867218,8.2839499,8.3739481,8.4562063,8.5306091,8.5973377,8.6567841,8.7096663,8.7570114,8.8002024,8.8403826,8.8785257,8.9156103,8.9523373
KHM.8.2_2,188,Kândal,KandalStueng,6.8777976,6.9398751,7.0018377,7.0636392,7.1253572,7.1881375,7.2530012,7.3207703,7.392148,7.4675612,7.5470271,7.6301703,7.7161937,7.8042016,7.8930812,7.9814959,8.0679712,8.1511259,8.229928,8.3036804,8.371953,8.4344091,8.4909801,8.541707,8.5867052,8.6264906,8.6618414,8.6938334,8.7234917,8.7516298,8.7789431,8.8058748,8.8326502
KHM.8.3_2,189,Kândal,KaohThum,6.4988494,6.5359597,6.5728106,6.6095314,6.646234,6.6843491,6.7252874,6.7700586,6.8193312,6.8733974,6.9320927,6.9951348,7.0619717,7.13204,7.20472,7.2793183,7.3551121,7.4311371,7.5064054,7.5801024,7.6517076,7.7206793,7.7864532,7.8485732,7.9066172,7.9601626,8.0090895,8.0538206,8.0949163,8.1331682,8.1692591,8.2040749,8.2384233
KHM.8.4_2,190,Kândal,KhsachKandal,7.3391595,7.3527842,7.3663974,7.3800106,7.3935699,7.4080091,7.4240913,7.4426222,7.4647026,7.4910393,7.5219331,7.5573931,7.5972285,7.6411152,7.6885266,7.7389522,7.7919517,7.8476477,7.9060769,7.9672432,8.0310926,8.0973768,8.1656332,8.2352896,8.305584,8.3754997,8.4442339,8.5112143,8.5761614,8.6391592,8.7005901,8.7611113,8.8212051
KHM.8.5_2,191,Kândal,KienSvay,6.8367953,6.929285,7.0214467,7.1124744,7.2012258,7.2874451,7.3704634,7.4498439,7.5255351,7.5976477,7.6663103,7.7317553,7.7943139,7.8544173,7.9124365,7.9685707,8.0228891,8.0754395,8.1263371,8.1755447,8.2229013,8.2680721,8.3105907,8.3499136,8.3856335,8.4174833,8.4453163,8.4689198,8.4881659,8.5032768,8.5148726,8.5241604,8.5327406
KHM.8.6_2,192,Kândal,LeukDaek,6.6247807,6.6569557,6.6892204,6.7216344,6.754221,6.7881546,6.8244777,6.864099,6.9074717,6.954679,7.0055017,7.0596495,7.1169715,7.1773705,7.2403979,7.3055878,7.3724017,7.4401455,7.5080023,7.5750608,7.6402345,7.7019677,7.7592654,7.811697,7.8592644,7.9023361,7.9415135,7.9774895,8.0111303,8.0430965,8.0740128,8.1045275,8.134943
KHM.8.7_2,193,Kândal,LveaAem,7.7936544,7.8242784,7.8549156,7.8855867,7.9163027,7.9480515,7.9816222,8.0177069,8.0568886,8.0995626,8.1457996,8.1954403,8.248148,8.3035431,8.3611679,8.4204693,8.480855,8.541707,8.6025438,8.6630573,8.7230864,8.7824535,8.8409081,8.8980246,8.9531212,9.0057735,9.055768,9.1031027,9.1480188,9.1909666,9.2324963,9.2732582,9.3137436
KHM.8.8_2,194,Kândal,MukhKampul,6.4319606,6.4589224,6.4861426,6.5141625,6.5437908,6.576674,6.6140108,6.6567459,6.7055473,6.7606707,6.8219247,6.8887463,6.9602103,7.0354934,7.1137867,7.1942163,7.275836,7.3577313,7.4389238,7.5187182,7.5966258,7.6721659,7.7447858,7.8139677,7.8792644,7.9404759,7.9976468,8.0510435,8.1011648,8.1485538,8.1939278,8.2381401,8.2819223
KHM.8.9_2,195,Kândal,PonheaLueu,6.8158417,6.8504081,6.8848476,6.9189186,6.9524317,6.9863405,7.0213604,7.0580387,7.0968528,7.1381354,7.1819301,7.2281823,7.2768092,7.3276572,7.380559,7.4351039,7.4907174,7.5468192,7.6028161,7.6581597,7.7123318,7.7648802,7.8154035,7.8636804,7.9095669,7.9529862,7.9938598,8.0321388,8.0680666,8.1019411,8.1343021,8.1658192,8.1970701
KHM.9.1_2,196,KaôhKong,BotumSakor,6.7207985,6.7477016,6.7746301,6.801609,6.8286777,6.8569517,6.8874002,6.9208331,6.9578972,6.9989543,7.0440331,7.0929484,7.1453605,7.2008042,7.2586455,7.3180857,7.3782878,7.4385147,7.4981418,7.5568237,7.6143999,7.6707664,7.7258058,7.7794385,7.8315945,7.8821974,7.9311585,7.9784951,8.0243225,8.0687885,8.1122141,8.1550322,8.1976395
KHM.9.2_2,197,KaôhKong,KaohKong,6.6147904,6.6534333,6.6921062,6.7308402,6.7696552,6.8095798,6.8514023,6.8956118,6.9423652,6.9913902,7.0422425,7.0944037,7.1473279,7.2004619,7.2532091,7.3049269,7.3549833,7.4028788,7.4483356,7.491365,7.5322423,7.5713081,7.6089849,7.6455951,7.681354,7.7163558,7.7506514,7.7842302,7.8170352,7.8490677,7.8804364,7.9114056,7.9422441
KHM.9.3_2,198,KaôhKong,KhemaraPhoumin,6.3922138,6.4303451,6.4684377,6.5061107,6.5427833,6.578681,6.6139927,6.6486101,6.6822605,6.7146759,6.7458234,6.7759838,6.8057246,6.8358045,6.8672061,6.9007368,6.9371409,6.9774828,7.0225267,7.0727444,7.1284137,7.1893849,7.2552223,7.325294,7.3988676,7.4751058,7.5532951,7.6329365,7.7136235,7.7951126,7.8772149,7.9598417,8.0426941
KHM.9.4_2,199,KaôhKong,KiriSakor,6.6476679,6.6751285,6.7025862,6.7300358,6.7574687,6.7859206,6.8162498,6.8491096,6.8849468,6.9239774,6.9661407,7.0112262,7.0589356,7.1089258,7.1607881,7.2140322,7.2681494,7.3227382,7.3775373,7.4324794,7.4876781,7.5432711,7.59938,7.656045,7.7132039,7.7706599,7.8280559,7.8850584,7.9413724,7.9967885,8.0513906,8.1055155,8.1594515
KHM.9.5_2,200,KaôhKong,MondolSeima,6.280735,6.3122787,6.3441133,6.376224,6.408587,6.4421239,6.4778624,6.5167327,6.5596976,6.6075215,6.6601768,6.7171535,6.7777114,6.8410735,6.9063864,6.9728723,7.039856,7.1066985,7.1728497,7.237793,7.3012986,7.3633575,7.4240918,7.4836607,7.5421658,7.5997038,7.6562538,7.7116489,7.7655859,7.8179417,7.8689427,7.9190531,7.968771
KHM.9.6_2,201,KaôhKong,SraeAmbel,6.5192642,6.5473213,6.5752997,6.6030278,6.6303468,6.6583142,6.6878176,6.719564,6.7540784,6.7916751,6.8324594,6.8765526,6.9240303,6.9749379,7.0291333,7.0862966,7.1460228,7.2080379,7.2720962,7.3380499,7.4058867,7.4756122,7.5472188,7.620523,7.6950488,7.7703609,7.845933,7.9210911,7.9952674,8.0681896,8.139945,8.2109661,8.2816601
KHM.9.7_2,202,KaôhKong,ThmaBang,6.7862396,6.814425,6.8426027,6.8707576,6.8988647,6.9279394,6.9588127,6.9921217,7.028307,7.0675383,7.1096721,7.1543741,7.2011852,7.2495608,7.2988343,7.3482289,7.3969264,7.4442153,7.4895811,7.5328126,7.5740142,7.6133728,7.6511812,7.6876516,7.7229118,7.7570205,7.7899666,7.8217206,7.8522978,7.8817425,7.9102435,7.9381952,7.9659677
